contig	source	pi	num_snps	contig_len	theta	snps_present
DNA_vOTU_103	Sage1_L_113_16_sorted	0.000411029382803576	30	32316	0.000342373069260442	TRUE
DNA_vOTU_103	Sage1_R_100_16_sorted	0.000696292468326682	58	32316	0.000635371706271938	TRUE
DNA_vOTU_103	Sage1_R_113_16_sorted	0.000325043517225928	25	32316	0.000274147481292861	TRUE
DNA_vOTU_1031	Sage2_L_100_16_sorted	5.53972776194998e-05	2	16850	4.05291016319332e-05	TRUE
DNA_vOTU_1031	Sage2_L_115_16_sorted	6.46301572227498e-05	2	16850	4.05291016319332e-05	TRUE
DNA_vOTU_1035	Sage1_R_80_16_sorted	3.85356454720617e-05	1	5190	6.57836516661668e-05	TRUE
DNA_vOTU_1036	Sage1_L_40_16_sorted	0.000167144631623535	2	5546	0.00013268551211632	TRUE
DNA_vOTU_1038	Sage1_L_80_16_sorted	0.000767288809492796	9	5118	0.000621604505941996	TRUE
DNA_vOTU_1038	Sage1_R_60_16_sorted	0.000838630025653672	8	5118	0.000552645319334009	TRUE
DNA_vOTU_1041	Sage1_L_60_16_sorted	0.000527295285359802	10	6451	0.000570621782100736	TRUE
DNA_vOTU_1041	Sage1_L_80_16_sorted	0.000372497283873972	5	6451	0.000274317679946465	TRUE
DNA_vOTU_1041	Sage1_R_60_16_sorted	0.000437961238706118	6	6451	0.000317893065314158	TRUE
DNA_vOTU_1045	Sage1_L_60_16_sorted	0.000142426457258784	4	13747	0.000102854662800324	TRUE
DNA_vOTU_105	Sage1_R_60_16_sorted	0.000102445895761301	1	5206	6.55814737125251e-05	TRUE
DNA_vOTU_1052	Sage2_L_80_16_sorted	0.000798793239397991	10	5562	0.000662233486498478	TRUE
DNA_vOTU_1052	Sage2_R_80_16_sorted	0.000760387727084397	9	5562	0.000572704205474552	TRUE
DNA_vOTU_1056	Sage2_L_80_16_sorted	0.000801417582860135	10	5528	0.000640604861143558	TRUE
DNA_vOTU_1056	Sage2_R_80_16_sorted	0.00120082066135651	16	5528	0.00102385448914994	TRUE
DNA_vOTU_1057	Sage1_L_60_16_sorted	0.000355929790306506	4	5465	0.00025882171874722	TRUE
DNA_vOTU_1057	Sage2_R_115_16_sorted	0.000215631229911713	3	5465	0.000187523152039952	TRUE
DNA_vOTU_1060	Sage2_L_60_16_sorted	0.000163669469506332	2	5438	0.000125729019387739	TRUE
DNA_vOTU_1060	Sage2_L_80_16_sorted	0.000507001942144536	6	5438	0.000376909459592352	TRUE
DNA_vOTU_1060	Sage2_R_40_16_sorted	0.000163669469506332	2	5438	0.000142027225604668	TRUE
DNA_vOTU_1060	Sage2_R_60_16_sorted	0.000171852942981649	2	5438	0.000142027225604668	TRUE
DNA_vOTU_1061	Sage2_L_60_16_sorted	0.000271554650373388	3	5892	0.000173837653842874	TRUE
DNA_vOTU_1064	Sage2_L_60_16_sorted	0.000111441307578009	1	5391	8.91530460624071e-05	TRUE
DNA_vOTU_1064	Sage2_L_80_16_sorted	0.000408390569890477	4	5391	0.00027320358277227	TRUE
DNA_vOTU_1064	Sage2_R_80_16_sorted	0.000286698430377658	4	5391	0.000286374554393523	TRUE
DNA_vOTU_1065	Sage1_R_113_16_sorted	3.12226801548645e-05	1	16014	2.20735457961169e-05	TRUE
DNA_vOTU_1066	Sage1_L_100_16_sorted	0.000375809721604114	13	15731	0.00028218087468474	TRUE
DNA_vOTU_1066	Sage1_R_100_16_sorted	8.8357331184483e-05	3	15731	6.74634065231278e-05	TRUE
DNA_vOTU_1069	Sage2_L_60_16_sorted	0.000145338274834678	2	6116	0.000111647204757163	TRUE
DNA_vOTU_107	Sage1_R_40_16_sorted	0.000471439181116601	6	6882	0.000308182879144739	TRUE
DNA_vOTU_1074	Sage2_R_80_16_sorted	3.33756091048662e-06	1	59924	5.69750270588421e-06	TRUE
DNA_vOTU_1075	Sage1_L_100_16_sorted	0.000790692420648368	26	14888	0.000601616127131992	TRUE
DNA_vOTU_1075	Sage1_L_113_16_sorted	0.00236866014643792	121	14888	0.00299800457487711	TRUE
DNA_vOTU_1075	Sage1_R_100_16_sorted	0.00128370463509258	41	14888	0.000981240098682439	TRUE
DNA_vOTU_1075	Sage1_R_113_16_sorted	0.000483564512048744	16	14888	0.000383572207396693	TRUE
DNA_vOTU_1077	Sage1_L_100_16_sorted	0.00237315441932441	74	13381	0.00196057160965726	TRUE
DNA_vOTU_1077	Sage1_L_80_16_sorted	0.00015905304837724	5	13381	0.000128613407725234	TRUE
DNA_vOTU_1077	Sage1_R_100_16_sorted	0.00152888354781099	46	13381	0.00117959959432031	TRUE
DNA_vOTU_1077	Sage1_R_113_16_sorted	0.00225156249442285	73	13381	0.00193422237116169	TRUE
DNA_vOTU_1077	Sage1_R_80_16_sorted	0.000117205813408345	4	13381	0.000102898478645993	TRUE
DNA_vOTU_1080	Sage1_L_100_16_sorted	6.25031251562578e-05	1	8571	4.4997658514698e-05	TRUE
DNA_vOTU_1081	Sage1_L_100_16_sorted	6.88800110208018e-05	1	7259	4.86962064167262e-05	TRUE
DNA_vOTU_1086	Sage1_R_60_16_sorted	0.000632990167315659	8	6249	0.000437083888170786	TRUE
DNA_vOTU_1091	Sage2_L_100_16_sorted	0.00142604573449127	18	5723	0.0010745775028245	TRUE
DNA_vOTU_1091	Sage2_L_40_16_sorted	0.000642035837273099	10	5723	0.000618955983853993	TRUE
DNA_vOTU_1091	Sage2_L_60_16_sorted	0.000752786812331471	9	5723	0.000557157944205103	TRUE
DNA_vOTU_1091	Sage2_L_80_16_sorted	0.00035056967572305	4	5723	0.000239381000629206	TRUE
DNA_vOTU_1091	Sage2_R_100_16_sorted	0.0002785569580801	3	5723	0.000185914671657967	TRUE
DNA_vOTU_1091	Sage2_R_60_16_sorted	0.000717912799859919	10	5723	0.000618955983853993	TRUE
DNA_vOTU_1091	Sage2_R_80_16_sorted	0.000475133387856837	5	5723	0.000299173810153703	TRUE
DNA_vOTU_1098	Sage1_R_40_16_sorted	0.00139063293168399	17	5347	0.0011238559866174	TRUE
DNA_vOTU_11	Sage1_R_113_16_sorted	0.000212525735538288	2	5019	0.00013604987134784	TRUE
DNA_vOTU_1100	Sage2_L_100_16_sorted	0.000292123109024517	3	5326	0.000192347691350651	TRUE
DNA_vOTU_1100	Sage2_L_115_16_sorted	0.000408895564734844	4	5326	0.000256415435334139	TRUE
DNA_vOTU_1100	Sage2_L_40_16_sorted	0.000300469483568075	3	5326	0.000192347691350651	TRUE
DNA_vOTU_1100	Sage2_L_60_16_sorted	0.000304642670839854	3	5326	0.000192347691350651	TRUE
DNA_vOTU_1100	Sage2_L_80_16_sorted	0.000312989045383412	3	5326	0.000192347691350651	TRUE
DNA_vOTU_1100	Sage2_R_100_16_sorted	0.000287949921752739	3	5326	0.000192347691350651	TRUE
DNA_vOTU_1100	Sage2_R_115_16_sorted	0.000304642670839854	3	5326	0.000192347691350651	TRUE
DNA_vOTU_1100	Sage2_R_40_16_sorted	0.000296296296296296	3	5326	0.000192347691350651	TRUE
DNA_vOTU_1100	Sage2_R_60_16_sorted	0.000300469483568075	3	5326	0.000192347691350651	TRUE
DNA_vOTU_1100	Sage2_R_80_16_sorted	0.000379688738682355	4	5326	0.000256415435334139	TRUE
DNA_vOTU_1103	Sage1_L_40_16_sorted	0.000176300214078831	10	5297	0.000728513281317485	TRUE
DNA_vOTU_1103	Sage1_R_40_16_sorted	0.000487789526686808	12	5297	0.000873885795610596	TRUE
DNA_vOTU_1103	Sage2_L_100_16_sorted	6.72763586670872e-05	1	5297	6.46011640770871e-05	TRUE
DNA_vOTU_1103	Sage2_L_115_16_sorted	0.000105119310417324	1	5297	6.68847232505232e-05	TRUE
DNA_vOTU_1103	Sage2_L_40_16_sorted	0.00010089544709295	2	5297	0.000154431806774923	TRUE
DNA_vOTU_1103	Sage2_L_60_16_sorted	0.000105119310417324	1	5297	6.46011640770871e-05	TRUE
DNA_vOTU_1103	Sage2_L_80_16_sorted	0.000100914538000631	1	5297	6.46011640770871e-05	TRUE
DNA_vOTU_1103	Sage2_R_100_16_sorted	0.000105119310417324	1	5297	6.46011640770871e-05	TRUE
DNA_vOTU_1103	Sage2_R_60_16_sorted	8.83002207505519e-05	1	5297	6.46011640770871e-05	TRUE
DNA_vOTU_1103	Sage2_R_80_16_sorted	0.000105119310417324	1	5297	6.46011640770871e-05	TRUE
DNA_vOTU_1105	Sage1_R_40_16_sorted	0.000325613150569823	4	6347	0.000215167576585729	TRUE
DNA_vOTU_1106	Sage1_L_20_16_sorted	0.000675365684246679	12	6194	0.000747311347255566	TRUE
DNA_vOTU_1106	Sage1_R_40_16_sorted	0	1	6194	6.23867568957419e-05	TRUE
DNA_vOTU_1109	Sage2_R_80_16_sorted	9.72317547471974e-05	7	34968	6.83459181260535e-05	TRUE
DNA_vOTU_1110	Sage2_R_80_16_sorted	0.000134477984524443	27	41973	0.000219623641578633	TRUE
DNA_vOTU_1112	Sage1_L_40_16_sorted	3.15227456311445e-05	1	16929	2.01795113273483e-05	TRUE
DNA_vOTU_1112	Sage1_L_60_16_sorted	3.16634721741407e-05	1	16929	2.27953739068194e-05	TRUE
DNA_vOTU_1112	Sage1_R_40_16_sorted	2.10151637540963e-05	1	16929	2.01795113273483e-05	TRUE
DNA_vOTU_1112	Sage1_R_60_16_sorted	0.00010111754586403	4	16929	8.07037352907234e-05	TRUE
DNA_vOTU_1112	Sage2_L_60_16_sorted	0.000160202748396331	5	16929	0.000100873708014952	TRUE
DNA_vOTU_1112	Sage2_R_60_16_sorted	4.44669593605764e-05	2	16929	4.34913623047937e-05	TRUE
DNA_vOTU_1113	Sage1_L_80_16_sorted	2.14895315282127e-05	1	21716	1.57219171185948e-05	TRUE
DNA_vOTU_1114	Sage1_L_100_16_sorted	0.000210377078045323	7	14581	0.000163951434796724	TRUE
DNA_vOTU_1114	Sage1_L_80_16_sorted	0.000112841861280755	3	14581	7.02841869513632e-05	TRUE
DNA_vOTU_1114	Sage1_R_100_16_sorted	7.01497544758593e-05	2	14581	4.6859340124541e-05	TRUE
DNA_vOTU_1114	Sage1_R_113_16_sorted	0.000227146265425747	7	14581	0.000163951434796724	TRUE
DNA_vOTU_1115	Sage1_R_113_16_sorted	1.78372352285396e-05	2	22425	3.04496902695568e-05	TRUE
DNA_vOTU_1118	Sage1_L_80_16_sorted	0.000338281730137538	4	5992	0.000257459900620478	TRUE
DNA_vOTU_1119	Sage1_L_100_16_sorted	8.67107157102475e-05	1	6410	5.32881461132208e-05	TRUE
DNA_vOTU_1119	Sage1_L_80_16_sorted	0.000138715494520738	2	6410	0.000106559660470476	TRUE
DNA_vOTU_1119	Sage1_R_100_16_sorted	8.32422870818376e-05	1	6410	5.32881461132208e-05	TRUE
DNA_vOTU_1119	Sage1_R_113_16_sorted	5.54948580545584e-05	1	6410	5.32881461132208e-05	TRUE
DNA_vOTU_1119	Sage1_R_80_16_sorted	8.32422870818376e-05	1	6410	5.32881461132208e-05	TRUE
DNA_vOTU_112	Sage2_L_100_16_sorted	0.000238327375148955	3	6156	0.000179364766866374	TRUE
DNA_vOTU_112	Sage2_L_80_16_sorted	0.000339380810542468	4	6156	0.000221879546480848	TRUE
DNA_vOTU_112	Sage2_R_100_16_sorted	0.000238327375148955	3	6156	0.000166436700754341	TRUE
DNA_vOTU_112	Sage2_R_80_16_sorted	0.000267172127448326	4	6156	0.000221879546480848	TRUE
DNA_vOTU_1120	Sage1_R_100_16_sorted	7.70378930136261e-05	1	6923	4.93163588252789e-05	TRUE
DNA_vOTU_1122	Sage1_L_100_16_sorted	0.00201419178049408	26	5358	0.00173212020766197	TRUE
DNA_vOTU_1122	Sage1_L_113_16_sorted	0.00190479455185338	24	5358	0.00159948308768785	TRUE
DNA_vOTU_1122	Sage1_L_60_16_sorted	0.00204150023188666	25	5358	0.00173391576389517	TRUE
DNA_vOTU_1122	Sage1_L_80_16_sorted	0.00215913102268172	26	5358	0.00173212020766197	TRUE
DNA_vOTU_1122	Sage1_R_100_16_sorted	0.0017208105193771	22	5358	0.00146674590198762	TRUE
DNA_vOTU_1122	Sage1_R_113_16_sorted	0.00084000084000084	11	5358	0.000709806969121425	TRUE
DNA_vOTU_1122	Sage1_R_60_16_sorted	0.000957600957600958	11	5358	0.000709806969121425	TRUE
DNA_vOTU_1122	Sage1_R_80_16_sorted	0.00238138734747627	28	5358	0.00186465737502118	TRUE
DNA_vOTU_1123	Sage1_R_60_16_sorted	0.000174650698602794	2	5344	0.000127775880294688	TRUE
DNA_vOTU_1124	Sage1_L_80_16_sorted	6.70353611530082e-05	1	5304	6.43697496507175e-05	TRUE
DNA_vOTU_1128	Sage1_L_100_16_sorted	0.000135456708768076	2	6071	0.000112493295600463	TRUE
DNA_vOTU_1128	Sage1_L_113_16_sorted	3.66159535709709e-05	1	6071	5.82444821847117e-05	TRUE
DNA_vOTU_1128	Sage1_L_80_16_sorted	8.78782885703301e-05	1	6071	5.62559156611312e-05	TRUE
DNA_vOTU_1128	Sage1_R_100_16_sorted	8.78782885703301e-05	1	6071	5.62559156611312e-05	TRUE
DNA_vOTU_1129	Sage1_L_60_16_sorted	0.000253443526170799	3	6050	0.000169297761395408	TRUE
DNA_vOTU_113	Sage1_R_60_16_sorted	0.000120896142657448	2	5882	0.000116088797057941	TRUE
DNA_vOTU_1131	Sage2_R_80_16_sorted	0.000139168468401302	7	8942	0.000288029353130159	TRUE
DNA_vOTU_1133	Sage2_R_115_16_sorted	0.000290931600123801	4	7180	0.000190204541586298	TRUE
DNA_vOTU_1136	Sage2_L_80_16_sorted	0.000225054808606406	3	5731	0.000178846072366373	TRUE
DNA_vOTU_1136	Sage2_R_100_16_sorted	0.000360800744878957	4	5731	0.000238419798985618	TRUE
DNA_vOTU_1136	Sage2_R_80_16_sorted	0.000380132270514536	5	5731	0.00029797272835347	TRUE
DNA_vOTU_1137	Sage2_L_100_16_sorted	0.000174575802090652	2	5221	0.000135461108403531	TRUE
DNA_vOTU_1137	Sage2_L_115_16_sorted	0.000159672989717059	2	5221	0.000183943284154053	TRUE
DNA_vOTU_1137	Sage2_R_100_16_sorted	0	1	5221	0.000104533258998571	TRUE
DNA_vOTU_1137	Sage2_R_80_16_sorted	0.000102666593659311	1	5221	7.39124053525252e-05	TRUE
DNA_vOTU_1138	Sage2_L_40_16_sorted	0.00132028752517693	16	5190	0.00135958464689038	TRUE
DNA_vOTU_1138	Sage2_L_60_16_sorted	0.00198258830480622	20	5190	0.0014954437034877	TRUE
DNA_vOTU_1138	Sage2_L_80_16_sorted	0.00107170585625555	14	5190	0.0011900983814662	TRUE
DNA_vOTU_1138	Sage2_R_115_16_sorted	0.000434625638746945	6	5190	0.000412308432012848	TRUE
DNA_vOTU_1138	Sage2_R_40_16_sorted	0.00212849701420023	24	5190	0.00171067148437918	TRUE
DNA_vOTU_1138	Sage2_R_60_16_sorted	0.000951426601155073	18	5190	0.00152893942568505	TRUE
DNA_vOTU_1142	Sage1_L_20_16_sorted	0.00111097150674987	14	5690	0.000870501437696784	TRUE
DNA_vOTU_1142	Sage1_R_40_16_sorted	0.000614457359790224	7	5690	0.000420908782147207	TRUE
DNA_vOTU_1143	Sage1_R_40_16_sorted	9.47979618438204e-05	1	5626	6.06855940539292e-05	TRUE
DNA_vOTU_1147	Sage2_R_80_16_sorted	0.000229610915676387	14	23919	0.00020689830985017	TRUE
DNA_vOTU_1149	Sage2_R_80_16_sorted	6.400356193736e-05	3	23957	4.27537444772808e-05	TRUE
DNA_vOTU_1150	Sage2_R_80_16_sorted	4.03069610645226e-05	2	21226	3.33068653895237e-05	TRUE
DNA_vOTU_1151	Sage2_R_80_16_sorted	0.000140059328502073	10	28242	0.000125163147928268	TRUE
DNA_vOTU_1152	Sage2_R_80_16_sorted	5.67877424193721e-05	3	20740	4.93853161254685e-05	TRUE
DNA_vOTU_1153	Sage2_R_80_16_sorted	6.66127158719935e-05	4	20183	7.00561388057306e-05	TRUE
DNA_vOTU_1159	Sage1_L_40_16_sorted	0.000148203477446395	6	18876	0.000109294291889475	TRUE
DNA_vOTU_1159	Sage1_L_60_16_sorted	0.00254420759401684	135	18876	0.00252864444262225	TRUE
DNA_vOTU_116	Sage1_R_40_16_sorted	0.000265025220141917	4	7798	0.000175130624338243	TRUE
DNA_vOTU_1161	Sage2_L_100_16_sorted	0.000425767328171854	24	27604	0.000307679915029064	TRUE
DNA_vOTU_1161	Sage2_L_80_16_sorted	0.000393327933134251	22	27604	0.000282060381282447	TRUE
DNA_vOTU_1161	Sage2_R_60_16_sorted	0.000299886333405887	17	27604	0.000210552549753533	TRUE
DNA_vOTU_1161	Sage2_R_80_16_sorted	0.000371623508252575	22	27604	0.000282060381282447	TRUE
DNA_vOTU_1164	Sage1_L_100_16_sorted	0.000315240315240315	3	5011	0.0002046456456428	TRUE
DNA_vOTU_1164	Sage1_L_113_16_sorted	0.0008416500332668	8	5011	0.000564448323160104	TRUE
DNA_vOTU_1164	Sage1_R_100_16_sorted	0.00022204458655298	2	5011	0.0001364576947032	TRUE
DNA_vOTU_1165	Sage1_L_100_16_sorted	0.000197907831495618	2	5509	0.000124106562031045	TRUE
DNA_vOTU_1165	Sage1_R_100_16_sorted	0.000796243952896703	9	5509	0.000601094994715373	TRUE
DNA_vOTU_1168	Sage1_L_100_16_sorted	0.00138536646487334	18	5612	0.0011368132433129	TRUE
DNA_vOTU_1168	Sage1_L_113_16_sorted	0.00134024303073624	17	5612	0.00107384881351738	TRUE
DNA_vOTU_1168	Sage1_L_80_16_sorted	0.000906380441264162	11	5612	0.000695589156738671	TRUE
DNA_vOTU_1168	Sage1_R_100_16_sorted	0.000534972058150866	8	5612	0.000526847216894297	TRUE
DNA_vOTU_1168	Sage1_R_113_16_sorted	0.00103936882688448	12	5612	0.000758688812117364	TRUE
DNA_vOTU_1169	Sage1_L_100_16_sorted	9.76867771178493e-05	1	5484	7.03273032694159e-05	TRUE
DNA_vOTU_1171	Sage1_L_40_16_sorted	0.000191743064293846	2	5563	0.000122745695541041	TRUE
DNA_vOTU_1171	Sage1_R_40_16_sorted	9.58887690279276e-05	1	5563	6.13838820833164e-05	TRUE
DNA_vOTU_1175	Sage1_R_60_16_sorted	0.000948708034000176	11	5956	0.000652844759262788	TRUE
DNA_vOTU_118	Sage2_L_20_16_sorted	0.00108928740867255	14	5856	0.000816368937670995	TRUE
DNA_vOTU_118	Sage2_R_20_16_sorted	0.00026237736710016	3	5856	0.000197985077581867	TRUE
DNA_vOTU_1181	Sage2_L_100_16_sorted	0.000146198830409357	2	6085	0.000112308273732699	TRUE
DNA_vOTU_1181	Sage2_L_40_16_sorted	0.000332829718001508	5	6085	0.000290552163717751	TRUE
DNA_vOTU_1181	Sage2_R_100_16_sorted	8.81253965642845e-05	1	6085	6.34438116679514e-05	TRUE
DNA_vOTU_1182	Sage2_L_80_16_sorted	0.00130600763512156	17	6083	0.000987877356640352	TRUE
DNA_vOTU_1189	Sage2_L_100_16_sorted	0.000632325984225485	9	6609	0.000465075581856614	TRUE
DNA_vOTU_1189	Sage2_R_100_16_sorted	0.000494649707248133	6	6609	0.000310191234537316	TRUE
DNA_vOTU_1192	Sage1_L_40_16_sorted	0.000194292653309047	3	7320	0.00014487121408976	TRUE
DNA_vOTU_1193	Sage2_L_60_16_sorted	0.000127147602473021	2	6993	9.76733377620957e-05	TRUE
DNA_vOTU_1193	Sage2_L_80_16_sorted	0.000108075462102068	2	6993	9.76733377620957e-05	TRUE
DNA_vOTU_1193	Sage2_R_100_16_sorted	0.000197050597508263	3	6993	0.000146489052694825	TRUE
DNA_vOTU_1193	Sage2_R_60_16_sorted	5.08663169607376e-05	1	6993	4.88436555289564e-05	TRUE
DNA_vOTU_1193	Sage2_R_80_16_sorted	7.94786202511524e-05	1	6993	4.88436555289564e-05	TRUE
DNA_vOTU_1196	Sage2_L_60_16_sorted	0.00149197681869876	187	49957	0.0013269997302888	TRUE
DNA_vOTU_1196	Sage2_L_80_16_sorted	0.000376431817493017	129	49957	0.00105824663299145	TRUE
DNA_vOTU_1196	Sage2_R_40_16_sorted	0.00108559344445752	131	49957	0.00101540317900921	TRUE
DNA_vOTU_1196	Sage2_R_60_16_sorted	0.000101493791888545	76	49957	0.000562617325409242	TRUE
DNA_vOTU_1197	Sage2_R_80_16_sorted	5.6715808840058e-05	6	32129	6.37586888133597e-05	TRUE
DNA_vOTU_1198	Sage1_R_60_16_sorted	3.05495092985069e-05	1	17458	1.95564871203692e-05	TRUE
DNA_vOTU_1199	Sage1_L_80_16_sorted	0.000176529405961619	7	18997	0.00013032762754941	TRUE
DNA_vOTU_1199	Sage1_R_60_16_sorted	0.000142935738700593	5	18997	9.31009698638367e-05	TRUE
DNA_vOTU_1199	Sage1_R_80_16_sorted	0.000231181932782944	9	18997	0.000174396056766747	TRUE
DNA_vOTU_1201	Sage1_L_100_16_sorted	0.00509651250619737	164	13110	0.00445593120908213	TRUE
DNA_vOTU_1201	Sage1_L_113_16_sorted	0.00628483375786566	225	13110	0.00608479049309758	TRUE
DNA_vOTU_1201	Sage1_L_80_16_sorted	0.000729983691853693	31	13110	0.00082192527114775	TRUE
DNA_vOTU_1201	Sage1_R_100_16_sorted	0.00499619687374476	155	13110	0.0042143137580761	TRUE
DNA_vOTU_1201	Sage1_R_113_16_sorted	0.00394448917359969	139	13110	0.00378394462615966	TRUE
DNA_vOTU_1201	Sage1_R_60_16_sorted	0.000738027404694071	24	13110	0.000659180908865297	TRUE
DNA_vOTU_1201	Sage1_R_80_16_sorted	0.000807766990291262	29	13110	0.00079620094050419	TRUE
DNA_vOTU_1203	Sage1_L_100_16_sorted	8.06736247668028e-05	1	6614	5.16437985399192e-05	TRUE
DNA_vOTU_1203	Sage1_R_100_16_sorted	0.000302748858841995	4	6614	0.00021378032197098	TRUE
DNA_vOTU_1205	Sage1_R_100_16_sorted	9.10768931850197e-05	1	5882	6.55686724123558e-05	TRUE
DNA_vOTU_1207	Sage1_R_60_16_sorted	9.76443305260588e-05	1	5462	6.25077173466506e-05	TRUE
DNA_vOTU_1209	Sage1_L_60_16_sorted	0.000157977883096367	3	6759	0.000181352161717768	TRUE
DNA_vOTU_1209	Sage1_L_80_16_sorted	0.000210605985817003	4	6759	0.000202231394726732	TRUE
DNA_vOTU_1209	Sage1_R_60_16_sorted	0.000309327541668723	4	6759	0.000202231394726732	TRUE
DNA_vOTU_121	Sage2_L_40_16_sorted	0.000150319428786171	5	16880	0.000101292693332761	TRUE
DNA_vOTU_121	Sage2_L_60_16_sorted	5.93471810089021e-05	2	16880	4.05242910560719e-05	TRUE
DNA_vOTU_121	Sage2_L_80_16_sorted	0.000824832451499118	27	16880	0.000565577219806424	TRUE
DNA_vOTU_121	Sage2_R_60_16_sorted	3.16537084297782e-05	1	16880	2.02633481006235e-05	TRUE
DNA_vOTU_1212	Sage1_R_60_16_sorted	0.000455839280557733	9	10389	0.000306225032381474	TRUE
DNA_vOTU_122	Sage2_L_100_16_sorted	0.0013334050135504	19	6618	0.00110977187512647	TRUE
DNA_vOTU_122	Sage2_L_115_16_sorted	0.00122727272727273	16	6618	0.000856935181524885	TRUE
DNA_vOTU_122	Sage2_L_60_16_sorted	0.000601739482200647	8	6618	0.000428987575702688	TRUE
DNA_vOTU_122	Sage2_L_80_16_sorted	0.000861381058500088	11	6618	0.000569459996000222	TRUE
DNA_vOTU_122	Sage2_R_60_16_sorted	0.000676976071393547	8	6618	0.000446525394537081	TRUE
DNA_vOTU_122	Sage2_R_80_16_sorted	0.00107449924088809	15	6618	0.000927784358174244	TRUE
DNA_vOTU_1224	Sage2_L_100_16_sorted	9.06453952139231e-05	1	5915	6.52580255718234e-05	TRUE
DNA_vOTU_1224	Sage2_L_115_16_sorted	0.000355954998268545	4	5915	0.000239124479877568	TRUE
DNA_vOTU_1224	Sage2_L_80_16_sorted	3.38409475465313e-05	1	5915	5.77693996865322e-05	TRUE
DNA_vOTU_1226	Sage2_L_80_16_sorted	0.000241545893719807	5	6993	0.000244148421158042	TRUE
DNA_vOTU_1226	Sage2_R_100_16_sorted	7.63213127265789e-05	1	6993	4.88576348236127e-05	TRUE
DNA_vOTU_1230	Sage1_L_100_16_sorted	0.00373698836606848	53	5090	0.00385769674188396	TRUE
DNA_vOTU_1230	Sage1_L_113_16_sorted	0.00293471348608199	40	5090	0.00291897600236854	TRUE
DNA_vOTU_1230	Sage1_R_100_16_sorted	0.00301024227896998	44	5090	0.00320832832032033	TRUE
DNA_vOTU_1230	Sage1_R_113_16_sorted	0.00343663690869398	44	5090	0.00320832832032033	TRUE
DNA_vOTU_1230	Sage1_R_60_16_sorted	0.00245277313147922	37	5090	0.00270166029542499	TRUE
DNA_vOTU_1230	Sage2_L_100_16_sorted	0	8	5090	0.0005875240320935	TRUE
DNA_vOTU_1230	Sage2_R_115_16_sorted	0	8	5090	0.000615848193420322	TRUE
DNA_vOTU_1231	Sage2_L_115_16_sorted	0.000963887238397042	11	5067	0.000770121486664521	TRUE
DNA_vOTU_1231	Sage2_L_40_16_sorted	0.000871459694989107	11	5067	0.000743828218186069	TRUE
DNA_vOTU_1231	Sage2_L_60_16_sorted	0.000915654164465575	10	5067	0.000676341426599456	TRUE
DNA_vOTU_1231	Sage2_L_80_16_sorted	0.00135527026857193	14	5067	0.000979572579831	TRUE
DNA_vOTU_1231	Sage2_R_100_16_sorted	0.000894114909566574	10	5067	0.000700249133080458	TRUE
DNA_vOTU_1231	Sage2_R_40_16_sorted	0.000847273722248955	9	5067	0.00063034909082844	TRUE
DNA_vOTU_1231	Sage2_R_60_16_sorted	0.00094206726536362	10	5067	0.000676341426599456	TRUE
DNA_vOTU_1231	Sage2_R_80_16_sorted	0.00145696321003009	16	5067	0.00111906849981485	TRUE
DNA_vOTU_1235	Sage2_L_60_16_sorted	0.000182465509568313	2	6422	0.0001271536652044	TRUE
DNA_vOTU_1235	Sage2_R_80_16_sorted	0.000311429461227032	4	6422	0.000220171761058247	TRUE
DNA_vOTU_1237	Sage1_L_100_16_sorted	2.07878598898243e-05	1	25656	1.33074973552933e-05	TRUE
DNA_vOTU_124	Sage1_L_100_16_sorted	0.00164429456236637	22	5049	0.00160575527716092	TRUE
DNA_vOTU_124	Sage1_R_113_16_sorted	0.001685779202158	18	5049	0.00126320105674455	TRUE
DNA_vOTU_1240	Sage1_R_40_16_sorted	9.68288549987896e-05	1	5508	6.19856848488391e-05	TRUE
DNA_vOTU_1241	Sage1_L_20_16_sorted	9.28990303663705e-05	1	5741	5.94699794717655e-05	TRUE
DNA_vOTU_1242	Sage1_R_40_16_sorted	0.000196006370207032	2	5442	0.000125474881347815	TRUE
DNA_vOTU_1245	Sage2_L_60_16_sorted	0.000330164238634036	7	9224	0.000259182308321423	TRUE
DNA_vOTU_1245	Sage2_R_40_16_sorted	8.92168209876543e-05	2	9224	7.40922639208779e-05	TRUE
DNA_vOTU_1245	Sage2_R_60_16_sorted	0.000355727006849445	7	9224	0.000279314442651543	TRUE
DNA_vOTU_1248	Sage2_R_80_16_sorted	0.000280305852715241	11	18789	0.000199882307393766	TRUE
DNA_vOTU_1249	Sage2_R_80_16_sorted	0.000553296870940163	32	18738	0.000603668715771613	TRUE
DNA_vOTU_1250	Sage2_R_80_16_sorted	0.000109344772478762	4	18494	7.38438741532185e-05	TRUE
DNA_vOTU_1251	Sage2_R_80_16_sorted	5.84946731490272e-05	3	23174	4.41983022543461e-05	TRUE
DNA_vOTU_1252	Sage2_R_80_16_sorted	3.58750829611294e-05	2	18583	3.67451059729221e-05	TRUE
DNA_vOTU_1253	Sage2_R_80_16_sorted	3.15787396135552e-05	1	16889	2.02153562761209e-05	TRUE
DNA_vOTU_1254	Sage2_R_80_16_sorted	0.000445190872254212	23	16672	0.000471004948379938	TRUE
